release_year,production_companies,vote_average
2013,Pandora Filmproduktion,5.30078125
2013,Matila RÃ¶hr Productions (MRP),5.30078125
2013,Garagefilm International,5.30078125
2013,Film i VÃ¤st,5.30078125
2013,Friland,5.30078125
2013,Jeff Most Productions,5.30078125
2013,Screen Australia,4.19921875
2013,F.G. Film Productions,4.19921875
2013,Imprint Entertainment,5.5
2013,Most Films,5.5
2013,Extravaganza Entertainment,5.5
2013,42 Films,5.5
2013,Deep Blue Pictures,6.1015625
2013,Red 56,6.1015625
2013,CJ Entertainment,5.8984375
2013,Arrowstorm Entertainment,3.5
2013,The Klimax,3.5
2013,Mockingbird Pictures,5.80078125
2013,Hernany Perla Films,4.69921875
2013,Flying Monkeys Entertainment,4.69921875
2013,Anonymous Content,6.1015625
2013,Best Medicine Productions,6.1015625
2013,Universal Pictures,4.3984375
2013,Britpack Film Company,6.3984375
2013,DMS Films,6.3984375
2013,Incurably Curious,6.3984375
2013,Paul Hough Entertainment,5.1015625
2013,Anonymous Content,6.0
2013,Treehouse Pictures,6.0
2013,Marwood Pictures,6.1015625
2013,CrossDay Productions Ltd.,6.1015625
2013,Apart Films,6.1015625
2013,72 Productions,7.8984375
2013,Principle Entertainment,6.69921875
2013,LionsGate,5.6015625
2013,Crest Animation Productions,5.6015625
2013,Myriad Pictures,5.69921875
2013,Alliance,5.6015625
2013,Sony Pictures Entertainment (SPE),5.6015625
2013,Independent Edge FIlms,5.6015625
2013,BoulderLight Pictures,4.8984375
2013,Southern Fried Films,4.8984375
2013,Ambrosino / Delmenico,4.5
2013,Channel 83 Films,4.5
2013,Sony Pictures Animation,6.0
2013,Manny O Productions,7.8984375
2013,Highland Film Group,4.30078125
2013,Roswell Films,7.5
2013,Therapy Content,7.5
2013,Sony Pictures Television,5.5
2013,After Dark Films,5.0
2013,Signature Entertainment,5.0
2013,Bomar OOD,5.0
2013,Payton Productions,5.0
2013,Boulston Productions Limited,5.0
2013,Steamroller Productions,5.1015625
2013,Voltage Pictures,5.1015625
2013,Playtone,5.80078125
2013,American Film Company,5.80078125
2013,Exclusive Media Group,5.80078125
2013,Active Entertainment,4.19921875
2013,Metrodome Distribution,5.0
2013,Samaritan Entertainment,5.80078125
2013,Intrepid Pictures,5.5
2013,The Asylum,3.69921875
2013,The Global Asylum,3.69921875
2013,Next Station Productions,3.69921875
2013,The Institution,3.69921875
2013,ArieScope Pictures,5.1015625
2013,Dark Sky Films,5.1015625
2013,Lila 9th Productions,5.6015625
2013,Windward Entertainment,5.6015625
2013,Les Films d'Ici,6.0
2013,Gearshift Films,4.69921875
2013,Hollywood Media Bridge,4.6015625
2013,Zero Gravity Management,4.6015625
2013,ChickFlick Productions,4.6015625
2013,Rai Cinema,5.0
2013,Buena Onda,5.0
2013,Disney Channel,6.30078125
2013,It's a Laugh Productions,6.30078125
2013,CamÃ©ra One,8.1015625
2013,Snowfort Pictures,8.1015625
2013,Endless Picnic,8.1015625
2013,State Street Pictures,6.69921875
2013,iDeal Partners Film Fund,6.69921875
2013,Unified Pictures,6.69921875
2013,Floren Shieh Productions,6.69921875
2013,Venture Forth,6.69921875
2013,Cowboy Films,6.3984375
2013,Passion Pictures,6.3984375
2013,BFI Film Fund,6.3984375
2013,120dB Films,4.8984375
2013,Pimienta,4.8984375
2013,The Salt Company International,4.8984375
2013,Private Island Trax,4.8984375
2013,Stun Creative,4.8984375
2013,VH1 Rock Docs,6.5
2013,StudioCanal,4.5
2013,CBS Films,4.5
2013,Civic Bakery,7.1015625
2013,Big Noise Films,7.1015625
2013,Image Entertainment,7.5
2013,120dB Films,7.5
2013,10th Hole Productions,7.5
2013,Dreambridge Films,7.5
2013,Red Crown Productions,7.5
2013,Whizbang Films,5.0
2013,Disney Channel,6.0
2013,Distant Horizons,6.5
2013,Film Afrika Worldwide,6.5
2013,Videovision Entertainment,6.5
2013,Pathe,6.5
2013,Origin Pictures,6.5
2013,Intrinsic Value Films,5.30078125
2013,Pig Newton,7.5
2013,Content Media Corp.,4.6015625
2013,Raindance Entertainment,4.6015625
2013,Eh-Okay,4.6015625
2013,Arc Entertainment,4.6015625
2013,BBC Films,7.3984375
2013,The Weinstein Company,7.3984375
2013,Baby Cow Productions,7.3984375
2013,PathÃ©,7.3984375
2013,Yucaipa Films,7.3984375
2013,DreamWorks Animation,6.19921875
2013,Single Spark Pictures,7.0
2013,Music Box Films,7.0
2013,"Bedford Falls Company, The",6.19921875
2013,Footprint Features,6.19921875
2013,Universal Pictures Germany GmbH,4.8984375
2013,Lighthouse Home Entertainment,5.6015625
2013,Filmhuset Gruppen,6.5
2013,Leiknar Myndir,6.5
2013,Launchpad Productions,6.19921875
2013,Piller / Segan / Shepherd,6.19921875
2013,Sobini Films,6.19921875
2013,Killer Films,5.30078125
2013,Braven Films,5.30078125
2013,Rip Cord Productions,5.30078125
2013,Muskat Filmed Properties,6.1015625
2013,Dogfish Pictures,6.1015625
2013,Identity Films,6.1015625
2013,The Directors Bureau,7.0
2013,Hi! Production,7.0
2013,Tree Tree Tree Productions,7.8984375
2013,Ecosse Films,5.0
2013,Le Pacte,5.0
2013,Scope Pictures,5.0
2013,Film i VÃ¤st,5.0
2013,Filmgate Films,5.0
2013,Gloss Studio,7.1015625
2013,Serious Productions,7.1015625
2013,Lynn Shelton,5.3984375
2013,WWE Studios,4.69921875
2013,24/7 Films,6.0
2013,Armzfx,6.0
2013,Scarlet Fire Films,6.0
2013,Walden Media,6.6015625
2013,Zucker Productions,6.6015625
2013,Triple D Productions,6.6015625
2013,Entertainment One,4.8984375
2013,Three Coin Productions,5.19921875
2013,Saratov Films,5.19921875
2013,Eurimages,4.0
2013,Ex Nihilo,4.0
2013,Element Pictures,4.0
2013,Bord Scannan na hEireann / Irish Film Board,4.0
2013,Film i VÃ¤st,4.0
2013,Radical Media,6.3984375
2013,BBC Films,6.69921875
2013,StudioCanal,6.69921875
2013,Baby Cow Productions,6.69921875
2013,British Film Institute (BFI),6.69921875
2013,Baby Cow Films,6.69921875
2013,Syfy,3.80078125
2013,Onset Films,5.8984375
2013,Cliffbrook Films,5.8984375
2013,Day Twenty- Eight Films,6.3984375
2013,Rishon Films,6.3984375
2013,BBC,6.5
2013,Science Channel,6.5
2013,Whitewater Films,5.19921875
2013,Khaos Digital,5.19921875
2013,The Asylum,4.0
2013,Serendipity Point Films,6.0
2013,Nomadic Pictures,6.0
2013,Anthos Media,6.8984375
2013,Particle Fever,6.8984375
2013,Wild Bunch,5.69921875
2013,FidÃ©litÃ© Films,5.69921875
2013,Scope Pictures,5.69921875
2013,Orange CinÃ©ma SÃ©ries,5.69921875
2013,Cofinova DÃ©veloppement 6,5.69921875
2013,Pixar Animation Studios,7.80078125
2013,Film4,5.80078125
2013,Rook Films,5.80078125
2013,Aberration Films,5.5
2013,Hallmark Entertainment,4.80078125
2013,HBO Films,5.6015625
2013,Bold Films,5.30078125
2013,Dark Sky Films,5.69921875
2013,XYZ Films,5.69921875
2013,Pellicola,5.69921875
2013,British Film Institute (BFI),7.1015625
2013,Film4,7.1015625
2013,Moonspun Films,7.1015625
2013,Miin Pictures,7.0
2013,FSC Productions,6.1015625
2013,Along The Tracks,6.1015625
2013,Ruthless Pictures,4.69921875
2013,"Asylum, The",4.1015625
2013,Canal+Polska,6.80078125
2013,Agora Entertainment,6.80078125
2013,Film It,6.80078125
2013,The Asylum,4.80078125
2013,Sony Pictures Home Entertainment,8.0
2013,Check Entertainment,5.69921875
2013,Millennium Films,6.1015625
2013,Swingin' Productions,6.1015625
2013,Necrostorm,6.0
2013,Dark Castle Entertainment,5.0
2013,Signature Pictures,5.0
2013,After Dark Films,5.0
2013,Silver Reel,5.0
2013,Saints LA,5.0
2013,Allegro-Film,5.3984375
2013,Filmfonds Wien,5.3984375
2013,ORF Film/Fernseh-Abkommen,5.3984375
2013,Jay-X Entertainment,3.80078125
2013,TMP Films,3.80078125
2013,Rai Cinema,7.19921875
2013,Redwave Films,7.19921875
2013,Embargo Films,7.19921875
2013,Vroom Productions,4.80078125
2013,Banner House Productions,4.80078125
2013,ABS-CBN Film Productions,5.8984375
2013,Star Cinema Productions,5.8984375
2013,XYZ Films,5.8984375
2013,Reality Entertainment,5.8984375
2013,Gaeta / Rosenzweig Films,4.3984375
2013,Against the Wild Films,5.19921875
2013,CTB Film Company,5.8984375
2013,Realitism Films,5.8984375
2013,Rubber Films,5.8984375
2013,Timwe,5.8984375
2013,Columbia Pictures,8.0
2013,Sony Pictures,8.0
2013,The Asylum,4.8984375
2013,New Real Films,6.1015625
2013,1976 Productions,6.1015625
2013,MFA Filmdistribution,7.30078125
2013,Polski Instytut Sztuki Filmowej,7.30078125
2013,Silesia Film (coprodukcja),7.30078125
2013,Agencja Filmowa Telewizji Polskiej (coprodukcja),7.30078125
2013,Haut et Court,5.6015625
2013,Parallel Film Productions,5.6015625
2013,Fox International Productions (FIP),5.6015625
2013,Revolver Picture Company,4.80078125
2013,Elevative Entertainment,4.80078125
2013,Chiller Films,4.69921875
2013,Synthetic Cinema International,4.69921875
2013,FÃ¡bula,5.8984375
2013,Diroriro,5.8984375
2013,Society Entertainment,5.8984375
2013,BB Film Productions,5.8984375
2013,Marcio Garcia Producoes,5.8984375
2013,The Global Asylum,4.3984375
2013,Enderby Entertainment,4.8984375
2013,Tony-Seven Films,4.8984375
2013,Anchor Bay Films,4.6015625
2013,Upload Films,4.6015625
2013,Movie Package Company (MPC),4.6015625
2013,Slasher Films,4.6015625
2013,Prime Focus Ltd.,4.6015625
2013,Rapid Heart Pictures,2.80078125
2013,HBO Documentary Films,5.30078125
2013,Nickelodeon Productions,6.6015625
2013,Limelight International Media Entertainment,4.3984375
2013,Voltage Pictures,4.3984375
2013,ARO Entertainment,4.3984375
2013,Odyssey Media,4.3984375
2013,Eros International,5.30078125
2013,Nu Image Entertainment,3.599609375
2013,Memento Films Distribution,5.69921875
2013,Duckling A/S,4.3984375
2013,Drama Deluxe,4.3984375
2013,Site 4 View Productions,5.5
2013,A. C. I. Films,4.19921875
2013,Comedy Central,6.5
2013,ME Completion,3.5
2013,Cinemakers,3.5
2013,Off Hollywood Pictures,5.69921875
2013,Ambush Entertainment,5.69921875
2013,Circle of Confusion,5.69921875
2013,Arrowstorm Entertainment,3.900390625
2013,The Asylum,2.900390625
2013,Mad Dimension,5.5
2013,Mainstay Productions,4.80078125
2013,Arrowstorm Entertainment,4.80078125
2013,Walt Disney Animation Studios,7.80078125
2013,34th Street Films,6.1015625
2013,Homegrown Pictures,6.1015625
2013,Universal Pictures,6.0
2013,Universal Pictures International (UPI),6.0
2013,Jigsaw,6.0
2013,Global Produce,6.0
2013,DC Comics,6.19921875
2013,LEGO,6.19921875
2013,The Lego Group,6.19921875
2013,Warner Premiere Digital,6.19921875
2013,Traveller's Tales,6.19921875
2013,Hybrid,2.400390625
2013,Filmlance International AB,5.6015625
2013,Identity Films,5.0
2013,Wind Dancer Productions,5.0
2013,DNA Films,6.6015625
2013,Lions Gate,4.0
2013,Tribeca Productions,4.8984375
2013,Hallmark Hall of Fame Productions,5.3984375
2013,Predestinate Productions,6.1015625
2013,World Wide Productions,5.6015625
2013,Rai Cinema,4.5
2013,One More Pictures,4.5
2013,CineSon Entertainment,6.0
2013,Look at the Moon Productions,6.0
2013,Lifetime Television,6.0
2013,Lotte Entertainment,6.6015625
2013,SenoReality Pictures,3.400390625
2013,Ministry Machine Productions,3.400390625
2013,Three T Productions,6.80078125
2013,Studio Trite,6.80078125
2013,VGTRK,6.80078125
2013,Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK),6.80078125
2013,Canadian Film Centre (CFC),5.80078125
2013,Mad Dimension,4.80078125
2013,CountessFilms,4.80078125
2013,Gearshift Films,4.80078125
2013,Open Road Films,7.5
2013,Eficine 226,8.3984375
2013,Beanca Films,8.3984375
2013,Fondo de InversiÃ³n y EstÃ­mulos al Cine (FIDECINE),8.3984375
2013,MPN Cologne Film 3,8.3984375
2013,Johnson Production Group,6.80078125
2013,The Hallmark Channel,6.80078125
2013,Telefilm Canada,5.80078125
2013,Ontario Media Development Corporation (OMDC),5.80078125
2013,Harold Greenberg Fund,5.80078125
2013,Resolute Films and Entertainment,5.80078125
2013,The Documentary Group,7.1015625
2013,CNN Films,7.1015625
2013,Vulcan Productions,7.1015625
2013,Intel Corporation,7.1015625
2013,High Delft Pictures,7.1015625
2013,Screen Australia,6.1015625
2013,Mystery Road Films,6.1015625
2013,Colorfast Pictures,5.19921875
2013,Secret Identity Productions,5.19921875
2013,Antzworks,7.1015625
2013,KK Ranch Productions,3.30078125
2013,Sean Robert Entertainment,3.30078125
2013,Good / Credit Productions,5.8984375
2013,Ministero per i Beni e le AttivitÃ  Culturali,5.3984375
2013,Augustus Color,5.3984375
2013,Bianca Film,5.3984375
2013,Rita Productions,5.80078125
2013,Les Films PellÃ©as,5.80078125
2013,Filmes do Tejo,5.80078125
2013,Bande a Part Films,5.80078125
2013,One More Pictures,4.0
2013,Hutson Ranch Media,6.8984375
2013,RabbitBandini Productions,5.30078125
2013,Samuel Goldwyn,6.5
2013,Provident Films,6.5
2013,Darko Entertainment,5.30078125
2013,Freeman Film,5.30078125
2013,Subotica Entertainment,5.30078125
2013,Synchronicity Films,6.0
2013,British Film Company,6.0
2013,Imagenation Abu Dhabi FZ,4.19921875
2013,FilmWorks,4.19921875
2013,Jigsaw Productions,7.5
2013,Jerkschool Productions,5.19921875
2013,Black Chalk Productions,6.5
2013,Screen Yorkshire,6.69921875
2013,Origin Pictures,6.69921875
2013,BBC Drama Productions,6.69921875
2013,Far Moor,6.69921875
2013,Angoa-Agicoa,5.80078125
2013,Procirep,5.80078125
2013,Centre National de la CinÃ©matographie (CNC),5.80078125
2013,RÃ©gion des Pays-de-la-Loire,5.80078125
2013,Sedna Films,5.80078125
2013,Lost Witness Pictures,6.19921875
2013,Film Regions International,6.19921875
2013,Coram Deo Studios,6.1015625
2013,Birchwood Pictures,6.1015625
2013,"Weinstein Company, The",6.1015625
2013,Bad Hat Harry Productions,6.1015625
2013,Anonymous Content,6.1015625
2013,Tribeca Film,6.1015625
2013,Jumping Jack Films,6.1015625
2013,Rai Cinema,5.3984375
2013,BD Cine,5.3984375
2013,classic,5.3984375
2013,Pixar Animation Studios,7.30078125
2013,Worldview Entertainment,4.8984375
2013,Perry Street Pictures,6.3984375
2013,greenskyFILMS,5.30078125
2013,Computer Chess,6.1015625
2013,United King Films,4.6015625
2013,Orange CinÃ©ma SÃ©ries,4.6015625
2013,Sofica A Plus Images 3,4.6015625
2013,Rabinovich Film Fund Cinema Project,4.6015625
2013,CinÃ©mage,4.6015625
2013,Twentieth Century Fox Film Corporation,6.1015625
2013,Regency Enterprises,6.1015625
2013,21 Laps Entertainment,6.1015625
2013,Wild West Picture Show Productions,6.1015625
2013,TSG Entertainment,6.1015625
2013,Spinning Owls Productions,5.5
2013,224 Entertainment,5.5
2013,FilmColony,4.3984375
2013,Unique New York Productions,4.3984375
2013,Koan Films,4.19921875
2013,Space Ace Media,4.19921875
2013,XYZ Films,6.19921875
2013,Rai Cinema,4.6015625
2013,La Femme Endormie,4.6015625
2013,Emperor Motion Pictures,6.0
2013,Rectangle Productions.,5.0
2013,Scope Pictures,5.0
2013,Mankurt Media,4.1015625
2013,Speak Thunder Films,6.69921875
2013,Louisiana Production Consultants,4.1015625
2013,Dundee Entertainment,6.8984375
2013,Record Farm Industries,6.8984375
2013,Cinovative,6.8984375
2013,Art Pictures Studio,5.5
2013,Lions Gate Films,3.599609375
2013,HBO,7.80078125
2013,Parkwood Entertainment,7.80078125
2013,Chesler/Perlmutter Productions,5.69921875
2013,After Dark Films,4.3984375
2013,Arte Deutschland TV GmbH,6.6015625
2013,SWR,6.6015625
2013,Big Focus Television,5.80078125
2013,Bloodline Pictures,4.8984375
2013,Final Frame,7.3984375
2013,C5,7.3984375
2013,The Asylum,2.19921875
2013,Tiki Terrors,2.19921875
2013,School Pictures,6.1015625
2013,Parting Shots Media,6.1015625
2013,Logolite Entertainment,6.1015625
2014,Paramount Pictures,8.0
2014,Legendary Pictures,8.0
2014,Warner Bros.,8.0
2014,Syncopy,8.0
2014,Lynda Obst Productions,8.0
2014,Marvel Studios,7.8984375
2014,Moving Picture Company (MPC),7.8984375
2014,Bulletproof Cupid,7.8984375
2014,Revolution Sun Studios,7.8984375
2014,Marvel Studios,7.6015625
2014,Thunder Road Pictures,7.0
2014,Warner Bros.,7.0
2014,87Eleven,7.0
2014,DefyNite Films,7.0
2014,MJW Films,7.0
2014,Lionsgate,6.6015625
2014,Color Force,6.6015625
2014,WingNut Films,7.1015625
2014,New Line Cinema,7.1015625
2014,3Foot7,7.1015625
2014,Metro-Goldwyn-Mayer (MGM),7.1015625
2014,Walt Disney Pictures,7.80078125
2014,Walt Disney Animation Studios,7.80078125
2014,Black Bear Pictures,8.0
2014,Bristol Automotive,8.0
2014,Ingenious Media,7.0
2014,Twentieth Century Fox Film Corporation,7.0
2014,Gotham Group,7.0
2014,Dayday Films,7.0
2014,Temple Hill Entertainment,7.0
2014,Worldview Entertainment,7.30078125
2014,New Regency Pictures,7.30078125
2014,TSG Entertainment,7.30078125
2014,Le Grisbi Productions,7.30078125
2014,M Productions,7.30078125
2014,Twentieth Century Fox Film Corporation,7.8984375
2014,Regency Enterprises,7.8984375
2014,New Regency Pictures,7.8984375
2014,Pacific Standard,7.8984375
2014,TSG Entertainment,7.8984375
2014,Columbia Pictures,7.3984375
2014,QED International,7.3984375
2014,Crave Films,7.3984375
2014,LStar Capital,7.3984375
2014,Huayi Brothers Media,7.3984375
2014,Twentieth Century Fox Film Corporation,6.1015625
2014,1492 Pictures,6.1015625
2014,21 Laps Entertainment,6.1015625
2014,Moving Picture Company (MPC),6.1015625
2014,TSG Entertainment,6.1015625
2014,Summit Entertainment,6.8984375
2014,Red Wagon Entertainment,6.8984375
2014,Twentieth Century Fox Film Corporation,7.6015625
2014,Donners' Company,7.6015625
2014,Marvel Entertainment,7.6015625
2014,Bad Hat Harry Productions,7.6015625
2014,TSG Entertainment,7.6015625
2014,Universal Pictures,6.30078125
2014,TF1 Films Production,6.30078125
2014,Canal+,6.30078125
2014,EuropaCorp,6.30078125
2014,CinÃ©+,6.30078125
2014,Paramount Pictures,5.80078125
2014,Nickelodeon Movies,5.80078125
2014,Platinum Dunes,5.80078125
2014,Escape Artists,5.30078125
2014,Media Rights Capital,5.30078125
2014,Sony Pictures Entertainment (SPE),5.30078125
2014,LStar Capital,5.30078125
2014,Bold Films,7.6015625
2014,Sierra / Affinity,7.6015625
2014,Paramount Pictures,5.8984375
2014,Amblin Entertainment,5.8984375
2014,Di Bonaventura Pictures,5.8984375
2014,Platinum Dunes,5.8984375
2014,Hasbro,5.8984375
2014,Fox Searchlight Pictures,7.8984375
2014,Scott Rudin Productions,7.8984375
2014,Studio Babelsberg,7.8984375
2014,Indian Paintbrush,7.8984375
2014,TSG Entertainment,7.8984375
2014,Bold Films,8.203125
2014,Blumhouse Productions,8.203125
2014,Right of Way Films,8.203125
2014,Ingenious Media,7.3984375
2014,Chernin Entertainment,7.3984375
2014,TSG Entertainment,7.3984375
2014,Columbia Pictures,7.19921875
2014,Village Roadshow Pictures,7.19921875
2014,Escape Artists,7.19921875
2014,Mace Neufeld Productions,7.19921875
2014,LStar Capital,7.19921875
2014,New Line Cinema,6.1015625
2014,BenderSpink,6.1015625
2014,RatPac Entertainment,6.1015625
2014,Columbia Pictures,6.6015625
2014,Marvel Enterprises,6.6015625
2014,Avi Arad Productions,6.6015625
2014,Matt Tolmach Productions,6.6015625
2014,Village Roadshow Pictures,7.69921875
2014,Warner Bros.,7.69921875
2014,Viz Media,7.69921875
2014,Province of British Columbia Production Services Tax Credit,7.69921875
2014,3 Arts Entertainment,7.69921875
2014,Columbia TriStar,6.1015625
2014,Village Roadshow Pictures,7.5
2014,Malpaso Productions,7.5
2014,Warner Bros.,7.5
2014,RatPac-Dune Entertainment,7.5
2014,Mad Chance Productions,7.5
2014,Scott Free Productions,5.6015625
2014,Chernin Entertainment,5.6015625
2014,Babieka,5.6015625
2014,Volcano Films,5.6015625
2014,Toho Company,6.19921875
2014,Legendary Pictures,6.19921875
2014,Warner Bros.,6.19921875
2014,Disruption Entertainment,6.19921875
2014,RatPac-Dune Entertainment,6.19921875
2014,Walt Disney Pictures,7.0
2014,Roth Films,7.0
2014,Irish Dreamtime,6.0
2014,Relativity Media,6.0
2014,SPD Films,6.0
2014,Universal Pictures,4.8984375
2014,Platinum Dunes,4.8984375
2014,Media Rights Capital,4.8984375
2014,Hasbro,4.8984375
2014,Blumhouse Productions,4.8984375
2014,DreamWorks Animation,7.69921875
2014,Mad Hatter Entertainment,7.69921875
2014,Northern Lights Films,6.6015625
2014,Animal Kingdom,6.6015625
2014,Two Flints,6.6015625
2014,Davis-Films,6.19921875
2014,Nu Image Films,6.19921875
2014,LionsGate,6.19921875
2014,Millennium Films,6.19921875
2014,Ex3 Productions,6.19921875
2014,Village Roadshow Pictures,7.5
2014,DC Comics,7.5
2014,Vertigo Entertainment,7.5
2014,Lin Pictures,7.5
2014,Warner Bros. Animation,7.5
2014,Dark Castle Entertainment,6.3984375
2014,Anonymous Content,6.3984375
2014,Open Road Films,6.3984375
2014,Legendary Pictures,5.1015625
2014,Thunder Road Pictures,5.1015625
2014,Outlaw Sinema,5.1015625
2014,Moving Picture Company (MPC),5.1015625
2014,Pendle Mountain Productions,5.1015625
2014,Working Title Films,7.80078125
2014,Twentieth Century Fox Film Corporation,6.3984375
2014,WideAwake,6.3984375
2014,Genre Films,6.3984375
2014,Universal Pictures,6.1015625
2014,Legendary Pictures,6.1015625
2014,Fuji Television Network,6.1015625
2014,Dentsu,6.1015625
2014,Michael De Luca Productions,6.1015625
2014,DreamWorks Animation,6.5
2014,Walt Disney Pictures,5.6015625
2014,Marc Platt Productions,5.6015625
2014,Lucamar Productions,5.6015625
2014,Legendary Pictures,6.1015625
2014,Hollywood Gang Productions,6.1015625
2014,Atmosphere Entertainment MM,6.1015625
2014,Warner Bros.,6.1015625
2014,Nimar Studios,6.1015625
2014,The Weinstein Company,6.30078125
2014,Walden Media,6.30078125
2014,Tonik Productions,6.30078125
2014,Asis Productions,6.30078125
2014,Columbia Pictures,7.0
2014,Original Film,7.0
2014,Media Rights Capital,7.0
2014,Metro-Goldwyn-Mayer (MGM),7.0
2014,Cannell Studios,7.0
2014,Double Feature Films,6.19921875
2014,Jersey Films,6.19921875
2014,1984 Private Defense Contractors,6.19921875
2014,Cross Creek Pictures,6.19921875
2014,Exclusive Media Group,6.19921875
2014,The Weinstein Company,7.1015625
2014,StudioCanal,7.1015625
2014,TF1 Films Production,7.1015625
2014,Canal+,7.1015625
2014,Heyday Films,7.1015625
2014,Echo Films,6.1015625
2014,We're Not Brothers Productions,6.1015625
2014,Cinelou Films,6.1015625
2014,Open Road Films,7.19921875
2014,Aldamisa Entertainment,7.19921875
2014,Kilburn Media,7.19921875
2014,Fetisov Teterin Films,7.19921875
2014,Universal Pictures,6.6015625
2014,Why Not Productions,6.6015625
2014,Platinum Dunes,6.6015625
2014,Blumhouse Productions,6.6015625
2014,5150 Action,6.6015625
2014,Stoney Lake Entertainment,3.80078125
2014,Detour Filmproduction,7.6015625
2014,IFC Productions,7.6015625
2014,Participant Media,6.3984375
2014,Imagenation Abu Dhabi FZ,6.3984375
2014,FilmNation Entertainment,6.3984375
2014,Before the Door Pictures,6.3984375
2014,Washington Square Films,6.3984375
2014,Paramount Pictures,5.6015625
2014,Metro-Goldwyn-Mayer (MGM),5.6015625
2014,Radical Studios,5.6015625
2014,Flynn Picture Company,5.6015625
2014,Paramount Pictures,5.5
2014,Regency Enterprises,5.5
2014,Protozoa Pictures,5.5
2014,Disruption Entertainment,5.5
2014,Village Roadshow Pictures,7.19921875
2014,Warner Bros.,7.19921875
2014,Big Kid Pictures,7.19921875
2014,Team Downey,7.19921875
2014,Odyssey Media,4.0
2014,Silver Wings Films,4.0
2014,Happy Madison Productions,6.69921875
2014,Karz Entertainment,6.69921875
2014,Warner Bros.,6.69921875
2014,Gulfstream Pictures,6.69921875
2014,Universal Pictures,6.19921875
2014,Point Grey Pictures,6.19921875
2014,Good Universe,6.19921875
2014,New Line Cinema,7.19921875
2014,Metro-Goldwyn-Mayer (MGM),7.19921875
2014,Summit Entertainment,6.69921875
2014,Offspring Entertainment,6.69921875
2014,Constantin Film,7.6015625
2014,Octagon Films,7.6015625
2014,Fox 2000 Pictures,7.80078125
2014,Temple Hill Entertainment,7.80078125
2014,TSG Entertainment,7.80078125
2014,Verisimilitude,7.5
2014,Bersin Pictures,7.5
2014,WeWork Studios,7.5
2014,Universal Pictures,6.1015625
2014,Rainforest Films,6.1015625
2014,Cube Vision,6.1015625
2014,Relativity Media,6.1015625
2014,Ego Film Arts,5.80078125
2014,The Film Farm,5.80078125
2014,Ghoulardi Film Company,6.30078125
2014,Warner Bros.,6.30078125
2014,Paramount Pictures,5.8984375
2014,Di Bonaventura Pictures,5.8984375
2014,Mace Neufeld Productions,5.8984375
2014,Skydance Productions,5.8984375
2014,Etalon film,5.8984375
2014,StudioCanal,6.80078125
2014,Silver Pictures,6.80078125
2014,TF1 Films Production,6.80078125
2014,Canal+,6.80078125
2014,Anton Capital Entertainment (ACE),6.80078125
2014,Screen Australia,7.19921875
2014,Screen Queensland,7.19921875
2014,Blacklab Entertainment,7.19921875
2014,Wolfhound Pictures,7.19921875
2014,Green Moon Productions,5.3984375
2014,Nu Boyana Viburno,5.3984375
2014,Arrowstorm Entertainment,5.30078125
2014,Fox Searchlight Pictures,6.6015625
2014,Chernin Entertainment,6.6015625
2014,Columbia Pictures,5.69921875
2014,Strike Entertainment,5.69921875
2014,Metro-Goldwyn-Mayer (MGM),5.69921875
2014,Alcon Entertainment,5.8984375
2014,Syncopy,5.8984375
2014,DMG Entertainment,5.8984375
2014,Straight Up Films,5.8984375
2014,Twentieth Century Fox Film Corporation,6.19921875
2014,LBI Productions,6.19921875
2014,20th Century Fox,6.80078125
2014,Sycamore Pictures,4.69921875
2014,Miramax Films,6.19921875
2014,Troublemaker Studios,6.19921875
2014,AR Films,6.19921875
2014,Aldamisa Entertainment,6.19921875
2014,Demarest Films,6.19921875
2014,Walt Disney Pictures,7.0
2014,Blue Sky Studios,6.5
2014,Twentieth Century Fox Animation,6.5
2014,New Line Cinema,5.5
2014,Universal Pictures,5.5
2014,Conundrum Entertainment,5.5
2014,Red Granite Pictures,5.5
2014,StudioCanal,6.1015625
2014,Scott Free Productions,6.1015625
2014,Millennium Films,6.1015625
2014,Film i VÃ¤st,6.1015625
2014,Filmgate Films,6.1015625
2014,Columbia Pictures,5.69921875
2014,Studio Babelsberg,5.69921875
2014,Fox 2000 Pictures,5.69921875
2014,Smokehouse Pictures,5.69921875
2014,Obelisk Productions,5.69921875
2014,Legendary Pictures,7.19921875
2014,3 Arts Entertainment,7.19921875
2014,Jolie Pas,7.19921875
2014,Plan B Entertainment,7.5
2014,Harpo Films,7.5
2014,Celador Films,7.5
2014,Cloud Eight Films,7.5
2014,PathÃ©,7.5
2014,TÃ©lÃ©film Canada,8.0
2014,Super Ã‰cran,8.0
2014,SODEC,8.0
2014,Metafilms,8.0
2014,Nexus Factory,6.19921875
2014,uFilm,6.19921875
2014,Jaguar Films,6.19921875
2014,Umedia,6.19921875
2014,Chapter 2,6.19921875
2014,DisneyToon Studios,6.5
2014,Fox Searchlight Pictures,6.8984375
2014,Pacific Standard,6.8984375
2014,Impact Pictures,5.1015625
2014,TriStar Pictures,5.1015625
2014,Don Carmody Productions,5.1015625
2014,FilmDistrict,5.1015625
2014,Constantin Film International,5.1015625
2014,Relativity Media,7.19921875
2014,Columbia Pictures,6.1015625
