release_year,genres,vote_average
1971,Romance,5.8984375
1971,Horror,6.19921875
1971,Crime,5.5
1971,Drama,5.5
1971,History,5.5
1971,Drama,6.1015625
1971,Comedy,2.900390625
1971,Horror,5.0
1971,Thriller,5.0
1971,Romance,6.1015625
1971,Drama,6.1015625
1971,War,6.1015625
1971,Crime,6.3984375
1971,Drama,6.3984375
1971,Comedy,7.0
1971,Horror,7.0
1971,Drama,7.0
1971,History,7.0
1971,Drama,5.8984375
1971,Romance,5.8984375
1971,Horror,5.30078125
1971,Thriller,5.30078125
1971,Mystery,6.3984375
1971,Comedy,6.3984375
1971,Drama,6.3984375
1972,Drama,8.296875
1972,Crime,8.296875
1972,Drama,7.0
1972,Adventure,7.0
1972,Thriller,7.0
1972,Action,6.1015625
1972,Science Fiction,6.1015625
1972,Drama,6.8984375
1972,Music,6.8984375
1972,Romance,6.8984375
1972,Crime,6.8984375
1972,Drama,6.8984375
1972,Mystery,6.8984375
1972,Thriller,6.8984375
1972,Western,6.19921875
1972,Adventure,6.1015625
1972,Drama,6.1015625
1972,Science Fiction,6.1015625
1972,Comedy,6.0
1972,Drama,6.0
1972,Fantasy,6.0
1972,Science Fiction,6.0
1972,Comedy,6.30078125
1972,Comedy,6.5
1972,Horror,6.6015625
1972,Horror,6.1015625
1972,Thriller,6.1015625
1972,Comedy,7.30078125
1972,Romance,7.30078125
1972,Action,7.0
1972,Drama,7.0
1972,Western,7.0
1972,Action,6.6015625
1972,Adventure,6.6015625
1972,Western,6.6015625
1972,Action,7.69921875
1972,Adventure,7.69921875
1972,Action,6.5
1972,Crime,6.5
1972,Thriller,6.5
1972,Thriller,7.1015625
1972,Mystery,7.1015625
1972,Action,6.6015625
1972,Adventure,6.6015625
1972,Drama,6.6015625
1972,Western,6.6015625
1972,Action,7.19921875
1972,Crime,7.19921875
1972,Thriller,7.19921875
1972,Comedy,7.6015625
1972,Family,7.6015625
1972,Horror,8.0
1972,Comedy,7.19921875
1972,Drama,7.19921875
1972,Romance,7.19921875
1972,Crime,5.80078125
1972,Drama,5.80078125
1972,Romance,5.80078125
1972,Thriller,5.80078125
1972,Comedy,5.69921875
1972,Comedy,6.5
1972,Drama,6.5
1972,Romance,6.5
1972,Animation,6.30078125
1972,Comedy,6.30078125
1972,Drama,6.30078125
1972,Comedy,6.69921875
1972,Drama,6.69921875
1972,Action,5.8984375
1972,Crime,5.8984375
1972,Drama,5.8984375
1972,Thriller,5.8984375
1972,Action,6.0
1972,Comedy,6.0
1972,Western,6.0
1972,Drama,5.30078125
1972,Horror,5.30078125
1972,Mystery,5.30078125
1972,Horror,5.69921875
1972,Thriller,5.69921875
1972,Mystery,5.69921875
1972,Horror,6.1015625
1972,Thriller,6.1015625
1972,Comedy,5.80078125
1972,Horror,5.69921875
1972,Science Fiction,5.69921875
1972,Comedy,6.19921875
1972,Horror,6.19921875
1972,Drama,5.8984375
1973,Animation,6.8984375
1973,Family,6.8984375
1973,Drama,7.19921875
1973,Horror,7.19921875
1973,Thriller,7.19921875
1973,Adventure,6.1015625
1973,Action,6.1015625
1973,Thriller,6.1015625
1973,Drama,7.1015625
1973,Crime,7.1015625
1973,Crime,7.0
1973,Thriller,7.0
1973,Action,7.0
1973,Action,6.3984375
1973,Adventure,6.3984375
1973,Drama,6.3984375
1973,Horror,6.3984375
1973,Science Fiction,6.3984375
1973,Action,5.30078125
1973,Science Fiction,5.30078125
1973,Thriller,6.69921875
1973,Drama,6.69921875
1973,Horror,6.69921875
1973,Comedy,7.69921875
1973,Crime,7.69921875
1973,Drama,7.69921875
1973,Action,6.8984375
1973,Crime,6.8984375
1973,Thriller,6.8984375
1973,Western,7.1015625
1973,Action,6.69921875
1973,Thriller,6.69921875
1973,Drama,7.1015625
1973,Romance,7.1015625
1973,Comedy,6.5
1973,Drama,6.5
1973,Mystery,6.6015625
1973,Science Fiction,6.6015625
1973,Thriller,6.6015625
1973,Crime,7.3984375
1973,Drama,7.3984375
1973,Science Fiction,6.8984375
1973,Comedy,6.8984375
1973,Romance,6.8984375
1973,Drama,6.8984375
1973,History,6.8984375
1973,Music,6.8984375
1973,Crime,7.30078125
1973,Drama,7.30078125
1973,History,7.30078125
1973,Action,6.80078125
1973,Crime,6.80078125
1973,Drama,6.80078125
1973,Thriller,6.80078125
1973,Comedy,7.69921875
1973,Crime,7.69921875
1973,Drama,7.69921875
1973,Action,7.0
1973,Adventure,7.0
1973,Comedy,7.0
1973,Drama,7.0
1973,Thriller,7.0
1973,Crime,7.0
1973,Drama,7.0
1973,Mystery,7.0
1973,Western,7.3984375
1973,Action,6.30078125
1973,Adventure,6.30078125
1973,Drama,6.30078125
1973,Family,6.30078125
1973,Fantasy,6.30078125
1973,Horror,6.5
1973,Mystery,6.5
1973,Comedy,6.80078125
1973,Drama,6.80078125
1973,Animation,6.30078125
1973,Drama,6.30078125
1973,Family,6.30078125
1973,Drama,5.0
1973,Western,5.0
1973,Crime,7.30078125
1973,Drama,7.30078125
1973,Action,7.1015625
1973,Adventure,7.1015625
1973,Drama,7.1015625
1973,Horror,6.5
1973,Horror,7.0
1973,Thriller,7.0
1973,Action,6.80078125
1973,Western,6.80078125
1973,Animation,7.6015625
1973,Comedy,7.6015625
1973,Family,7.6015625
1973,Action,6.3984375
1973,Crime,6.3984375
1973,Drama,6.3984375
1973,Horror,6.69921875
1973,Science Fiction,6.69921875
1973,Drama,7.3984375
1973,Thriller,6.1015625
1973,Crime,6.1015625
1973,Drama,6.1015625
1973,Mystery,6.1015625
1973,Crime,6.8984375
1973,Drama,6.8984375
1973,Drama,6.8984375
1973,Romance,6.8984375
1973,Documentary,7.0
1973,Drama,7.30078125
1973,Crime,7.30078125
1973,Horror,4.80078125
1973,Horror,6.5
1973,Science Fiction,6.5
1973,Mystery,6.8984375
1973,Horror,6.8984375
1973,TV Movie,5.8984375
1973,Horror,5.8984375
1973,Action,6.6015625
1973,Thriller,6.6015625
1973,Drama,6.6015625
1973,Crime,6.6015625
1973,Drama,6.5
1973,Thriller,6.5
1973,Horror,6.69921875
1973,Thriller,6.69921875
1973,Mystery,6.69921875
1973,Horror,4.80078125
1973,Action,6.0
1973,Drama,6.0
1973,Horror,6.0
1973,Thriller,6.0
1973,Drama,6.8984375
1973,Thriller,6.8984375
1973,Crime,6.8984375
1973,Mystery,6.8984375
1973,Comedy,6.80078125
1973,Horror,6.80078125
1973,Action,6.69921875
1973,Crime,6.69921875
1973,Drama,6.69921875
1974,Drama,8.1015625
1974,Crime,8.1015625
1974,Crime,7.69921875
1974,Drama,7.69921875
1974,Mystery,7.69921875
1974,Thriller,7.69921875
1974,Adventure,6.1015625
1974,Action,6.1015625
1974,Thriller,6.1015625
1974,Comedy,7.5
1974,Science Fiction,7.5
1974,Horror,6.80078125
1974,Thriller,6.80078125
1974,Comedy,5.3984375
1974,Science Fiction,5.3984375
1974,Crime,7.19921875
1974,Drama,7.19921875
1974,Mystery,7.19921875
1974,Romance,6.1015625
1974,Comedy,6.1015625
1974,Family,6.1015625
1974,Fantasy,6.1015625
1974,Drama,6.80078125
1974,Thriller,6.80078125
1974,Mystery,6.80078125
1974,Comedy,7.0
1974,Western,7.0
1974,Action,6.3984375
1974,Adventure,6.3984375
1974,Comedy,6.3984375
1974,Drama,6.3984375
1974,Action,6.1015625
1974,Adventure,6.1015625
1974,Drama,6.1015625
1974,Thriller,6.1015625
1974,Action,6.1015625
1974,Crime,6.1015625
1974,Drama,6.1015625
1974,Drama,6.1015625
1974,Drama,6.1015625
1974,Romance,6.1015625
1974,Thriller,6.0
1974,Action,6.0
1974,Crime,6.0
1974,Crime,5.0
1974,Horror,5.0
1974,Thriller,5.0
1974,Horror,7.1015625
1974,Mystery,7.1015625
1974,Thriller,7.1015625
1974,Action,6.30078125
1974,Adventure,6.30078125
1974,Comedy,6.30078125
1974,Crime,6.30078125
1974,Comedy,6.3984375
1974,Crime,6.3984375
1974,Comedy,7.5
1974,Fantasy,7.5
1974,Horror,7.5
1974,Music,7.5
1974,Thriller,7.5
1974,Action,7.1015625
1974,Adventure,7.1015625
1974,Crime,7.1015625
1974,Thriller,7.1015625
1974,Drama,6.30078125
1974,Romance,6.30078125
1974,Action,6.80078125
1974,Crime,6.80078125
1974,Drama,6.80078125
1974,Thriller,6.80078125
1974,Crime,6.69921875
1974,Drama,6.69921875
1974,Thriller,6.69921875
1974,Comedy,6.3984375
1974,Horror,5.3984375
1974,Action,7.19921875
1974,Thriller,7.19921875
1974,Action,5.69921875
1974,Crime,5.69921875
1974,Drama,5.69921875
1974,Thriller,5.69921875
1974,Fantasy,5.3984375
1974,Action,5.3984375
1974,Thriller,5.3984375
1974,Science Fiction,5.3984375
1974,Animation,6.5
1974,Family,6.5
1974,Action,6.8984375
1974,Crime,6.8984375
1974,Drama,6.8984375
1974,Thriller,6.8984375
1974,Western,6.8984375
1974,Action,6.0
1974,Drama,6.0
1974,Thriller,6.0
1974,Crime,6.19921875
1974,Comedy,6.19921875
1974,Drama,6.19921875
1974,Thriller,6.0
1974,Horror,6.0
1974,Science Fiction,6.0
1974,Drama,6.1015625
1974,Thriller,6.1015625
1974,Action,5.19921875
1974,Adventure,5.19921875
1974,Drama,5.19921875
1974,History,5.19921875
1974,TV Movie,5.19921875
1974,Drama,6.6015625
1974,Crime,5.8984375
1974,Horror,5.8984375
1974,Mystery,5.8984375
1974,Thriller,5.8984375
1974,Drama,7.5
1974,Comedy,4.80078125
1974,Science Fiction,4.80078125
1974,Adventure,6.0
1974,Horror,6.0
1974,Drama,6.80078125
1974,Family,6.80078125
1974,Documentary,6.5
1974,War,6.5
1975,Drama,8.0
1975,Horror,7.30078125
1975,Thriller,7.30078125
1975,Adventure,7.30078125
1975,Adventure,7.6015625
1975,Comedy,7.6015625
1975,Fantasy,7.6015625
1975,Comedy,7.1015625
1975,Horror,7.1015625
1975,Music,7.1015625
1975,Science Fiction,7.1015625
1975,Drama,7.19921875
1975,Romance,7.19921875
1975,War,7.19921875
1975,Comedy,6.6015625
1975,Adventure,7.19921875
1975,Drama,7.19921875
1975,Drama,5.69921875
1975,Action,6.80078125
1975,Thriller,6.80078125
1975,Mystery,6.80078125
1975,Thriller,4.8984375
1975,Horror,4.8984375
1975,War,4.8984375
1975,Drama,6.30078125
1975,Science Fiction,6.30078125
1975,Comedy,6.30078125
1975,Action,5.8984375
1975,Comedy,5.8984375
1975,Science Fiction,5.8984375
1975,Comedy,7.1015625
1975,History,7.1015625
1975,Adventure,6.3984375
1975,Fantasy,6.3984375
1975,Science Fiction,6.3984375
1975,Family,6.3984375
1975,Fantasy,6.3984375
1975,Science Fiction,6.3984375
1975,Thriller,6.3984375
1975,Drama,6.3984375
1975,Mystery,6.3984375
1975,Action,6.0
1975,Crime,6.0
1975,Drama,6.0
1975,Thriller,6.0
1975,Drama,5.8984375
1975,Drama,6.1015625
1975,Music,6.1015625
1975,Thriller,6.19921875
1975,Western,6.19921875
1975,Mystery,6.19921875
1975,Music,6.19921875
1975,Drama,6.19921875
1975,Horror,6.5
1975,Mystery,6.5
1975,Science Fiction,6.5
1975,Adventure,5.69921875
1975,Fantasy,5.69921875
1975,Science Fiction,5.69921875
1975,Comedy,5.80078125
1975,Crime,5.80078125
1975,Mystery,5.80078125
1975,Crime,7.19921875
1975,Drama,7.19921875
1975,Thriller,7.19921875
1975,Action,6.19921875
1975,Adventure,6.19921875
1975,Crime,6.19921875
1975,Drama,6.19921875
1975,Mystery,6.19921875
1975,Horror,5.80078125
1975,Science Fiction,5.80078125
1975,Science Fiction,6.5
1975,Horror,6.5
1975,Mystery,6.5
1975,Comedy,7.0
1975,Adventure,5.80078125
1975,Action,5.80078125
1975,Science Fiction,5.80078125
1975,History,6.6015625
1975,Drama,6.6015625
1975,Thriller,6.6015625
1975,Thriller,6.80078125
1975,Drama,6.80078125
1975,Comedy,6.3984375
1975,Drama,6.3984375
1975,Romance,6.3984375
1975,Action,6.3984375
1975,Adventure,6.3984375
1975,Drama,6.3984375
1975,History,6.3984375
1975,Western,5.6015625
1975,Horror,6.8984375
1975,Action,6.8984375
1975,Thriller,6.8984375
1975,Comedy,6.6015625
1975,Family,6.6015625
1975,Documentary,7.19921875
1975,Mystery,6.1015625
1975,Thriller,6.1015625
1975,Horror,5.80078125
1975,Thriller,5.80078125
1975,Action,7.30078125
1975,Crime,7.30078125
1975,Western,7.30078125
1975,Action,5.5
1975,Animation,5.5
1975,Comedy,5.5
1975,Crime,5.5
1975,Drama,5.5
1976,Crime,7.80078125
1976,Drama,7.80078125
1976,Drama,7.19921875
1976,Horror,6.80078125
1976,Thriller,6.80078125
1976,Horror,6.8984375
1976,Thriller,6.8984375
1976,Adventure,5.8984375
1976,Action,5.8984375
1976,Romance,5.8984375
1976,Science Fiction,5.8984375
1976,Action,5.8984375
1976,Adventure,5.8984375
1976,Drama,5.8984375
1976,Horror,5.8984375
1976,Science Fiction,5.8984375
1976,Drama,7.30078125
1976,History,7.30078125
1976,Mystery,7.30078125
1976,Thriller,7.30078125
1976,Action,6.6015625
1976,Crime,6.6015625
1976,Thriller,6.6015625
1976,Comedy,6.69921875
1976,Crime,6.69921875
1976,Thriller,6.69921875
1976,Drama,7.1015625
1976,Western,7.1015625
1976,Thriller,7.1015625
1976,Comedy,5.8984375
1976,Drama,5.8984375
1976,Drama,7.3984375
1976,Adventure,5.69921875
1976,Drama,5.69921875
1976,Action,5.69921875
1976,Thriller,5.69921875
1976,War,5.69921875
1976,Comedy,7.30078125
1976,Crime,7.30078125
1976,Mystery,7.30078125
1976,Thriller,7.30078125
1976,Comedy,7.0
1976,Crime,7.0
1976,Romance,7.0
1976,Thriller,7.0
1976,Action,7.0
1976,Crime,7.0
1976,Comedy,6.6015625
1976,Mystery,6.6015625
1976,Action,5.3984375
1976,Adventure,5.3984375
1976,Science Fiction,5.3984375
1976,Thriller,5.3984375
1976,Action,6.69921875
1976,Adventure,6.69921875
1976,Drama,6.69921875
1976,Western,6.69921875
1976,Drama,6.19921875
1976,Thriller,6.19921875
1976,Drama,6.6015625
1976,Crime,6.6015625
1976,Drama,5.5
1976,Western,5.5
1976,Fantasy,6.3984375
1976,Comedy,6.3984375
1976,Family,6.3984375
1976,TV Movie,5.8984375
1976,Drama,5.8984375
1976,Drama,6.30078125
1976,Science Fiction,6.30078125
1976,Mystery,6.80078125
1976,Drama,6.80078125
1976,Thriller,6.80078125
1976,Thriller,7.30078125
1976,Mystery,7.30078125
1976,Horror,7.30078125
1976,Action,6.0
1976,Thriller,6.0
1976,Drama,6.0
1976,Thriller,6.0
1976,Mystery,6.0
1976,Action,6.5
1976,Adventure,6.5
1976,Drama,6.5
1976,Romance,6.5
1976,Drama,6.0
1976,Action,6.0
1976,Comedy,6.0
1976,Music,6.0
1976,Family,6.0
1976,Comedy,6.8984375
1976,Horror,6.69921875
1976,Drama,5.69921875
1976,Music,5.69921875
1976,Romance,5.69921875
1976,Horror,5.19921875
1976,Action,6.30078125
1976,Drama,6.30078125
1976,History,6.30078125
1976,War,6.30078125
1976,Comedy,4.8984375
1976,Drama,4.8984375
1976,Action,5.8984375
1976,Documentary,7.0
1976,Music,7.0
1976,Comedy,5.6015625
1976,Drama,5.6015625
1976,Romance,5.6015625
1976,Horror,4.6015625
1976,Thriller,4.6015625
1976,Action,6.0
1976,Foreign,6.0
1976,Fantasy,6.0
1976,Horror,5.6015625
1976,Science Fiction,5.6015625
1976,Comedy,6.6015625
1976,Family,6.6015625
1976,Horror,6.30078125
1976,Mystery,6.30078125
1976,Thriller,6.30078125
1976,Crime,6.30078125
1977,Adventure,7.8984375
1977,Action,7.8984375
1977,Science Fiction,7.8984375
1977,Adventure,6.19921875
1977,Action,6.19921875
1977,Thriller,6.19921875
1977,Fantasy,6.6015625
1977,Family,6.6015625
1977,Animation,6.6015625
1977,Adventure,6.6015625
1977,Comedy,7.6015625
1977,Drama,7.6015625
1977,Romance,7.6015625
1977,Fantasy,6.3984375
1977,Animation,6.3984375
1977,Comedy,6.3984375
1977,Family,6.3984375
1977,Science Fiction,7.0
1977,Drama,7.0
1977,Drama,6.3984375
1977,History,6.3984375
1977,War,6.3984375
1977,Animation,7.1015625
1977,Family,7.1015625
1977,Romance,6.3984375
1977,Comedy,6.3984375
1977,Family,6.3984375
1977,Action,6.3984375
1977,Adventure,6.3984375
1977,Action,5.8984375
1977,Adventure,5.8984375
1977,Family,5.8984375
1977,Fantasy,5.8984375
1977,Science Fiction,5.8984375
1977,Action,6.1015625
1977,Adventure,6.1015625
1977,Drama,6.1015625
1977,War,6.1015625
1977,Drama,6.30078125
1977,Music,6.30078125
1977,Comedy,6.19921875
1977,Music,6.19921875
1977,Action,6.8984375
1977,Adventure,6.8984375
1977,Comedy,6.8984375
1977,Documentary,7.0
1977,Drama,6.69921875
1977,Action,6.69921875
1977,Crime,6.69921875
1977,Thriller,6.69921875
1977,Drama,6.0
1977,Action,6.0
1977,History,6.0
1977,War,6.0
1977,Drama,5.6015625
1977,Music,5.6015625
1977,Romance,5.6015625
1977,Drama,7.30078125
1977,Comedy,7.30078125
1977,Drama,5.8984375
1977,War,5.8984375
1977,Drama,5.0
1977,Fantasy,5.5
1977,Drama,5.5
1977,Horror,5.5
1977,Thriller,5.5
1977,Horror,4.6015625
1977,Thriller,4.6015625
1977,Fantasy,4.6015625
1977,Action,5.69921875
1977,Adventure,5.69921875
1977,Drama,5.69921875
1977,Thriller,5.69921875
1977,Fantasy,5.80078125
1977,Comedy,5.80078125
1977,Science Fiction,7.1015625
1977,Fantasy,7.1015625
1977,Horror,7.1015625
1977,Drama,7.1015625
1977,Action,6.30078125
1977,Crime,6.30078125
1977,Drama,6.30078125
1977,Thriller,6.30078125
1977,Adventure,7.19921875
1977,Drama,7.19921875
1977,Action,7.19921875
1977,History,7.19921875
1977,Adventure,5.80078125
1977,Animation,5.80078125
1977,Family,5.80078125
1977,History,5.8984375
1977,Adventure,5.8984375
1977,Action,6.1015625
1977,Adventure,6.1015625
1977,Drama,6.1015625
1977,Thriller,6.1015625
1977,Family,7.1015625
1977,Drama,5.30078125
1977,Mystery,5.30078125
1977,Western,5.6015625
1977,Drama,5.0
1977,Adventure,5.0
1977,Horror,5.0
1977,Action,7.3984375
1977,Thriller,7.3984375
1977,Adventure,7.3984375
1977,Drama,5.80078125
1977,Thriller,5.80078125
1977,Mystery,5.80078125
1977,Fantasy,5.6015625
1977,Comedy,5.6015625
1977,Drama,6.1015625
1977,Horror,5.69921875
1977,Science Fiction,5.69921875
1977,Horror,6.19921875
1977,Mystery,6.19921875
1977,Animation,6.0
1977,Fantasy,6.0
1977,Science Fiction,6.0
1977,Action,6.0
1977,Thriller,6.0
1977,Horror,6.0
1977,Horror,5.19921875
1977,Science Fiction,5.19921875
1977,Comedy,6.19921875
1977,Horror,6.30078125
1977,Mystery,5.69921875
1977,Thriller,5.69921875
1977,Adventure,5.69921875
1977,Horror,4.6015625
1977,Science Fiction,4.6015625
1977,Science Fiction,5.5
1977,Horror,5.5
1977,Thriller,5.5
1977,Horror,6.30078125
1977,Drama,6.30078125
1977,Mystery,6.30078125
1977,Comedy,6.5
1977,Romance,6.5
1977,Drama,6.19921875
1977,Horror,6.1015625
1977,Science Fiction,6.1015625
1977,Horror,4.8984375
1978,Music,7.0
1978,Horror,5.5
1978,Thriller,5.5
1978,Horror,7.19921875
1978,Adventure,6.69921875
1978,Fantasy,6.69921875
1978,Action,6.69921875
1978,Science Fiction,6.69921875
1978,Horror,7.30078125
1978,Thriller,7.30078125
1978,Comedy,6.69921875
1978,Action,6.19921875
1978,Comedy,6.19921875
1978,Thriller,6.19921875
1978,Crime,6.19921875
1978,Family,6.19921875
1978,Drama,7.3984375
1978,War,7.3984375
1978,Action,6.80078125
1978,Crime,6.80078125
1978,Drama,6.80078125
1978,Thriller,6.80078125
1978,Comedy,6.5
1978,Drama,7.30078125
1978,Romance,7.30078125
1978,Action,6.0
1978,Adventure,6.0
1978,Drama,6.0
1978,Drama,6.3984375
1978,Action,6.3984375
1978,Thriller,6.3984375
1978,Crime,6.3984375
1978,Adventure,3.19921875
1978,Comedy,3.19921875
1978,Family,3.19921875
1978,Science Fiction,3.19921875
1978,TV Movie,3.19921875
1978,Drama,5.8984375
1978,History,5.8984375
1978,Drama,7.5
1978,Crime,7.5
1978,Drama,6.0
1978,Animation,6.0
1978,Adventure,6.0
1978,Drama,5.8984375
1978,Action,5.8984375
1978,Thriller,5.8984375
1978,Science Fiction,5.8984375
1978,Comedy,6.1015625
1978,Mystery,6.1015625
1978,Thriller,6.1015625
1978,Thriller,6.1015625
1978,Mystery,6.1015625
1978,Drama,6.1015625
1978,Mystery,6.19921875
1978,Crime,6.6015625
1978,Drama,6.6015625
1978,Thriller,6.6015625
1978,Drama,6.69921875
1978,Action,6.69921875
1978,Action,6.6015625
1978,Adventure,6.6015625
1978,War,6.6015625
1978,Thriller,6.6015625
1978,Action,6.19921875
1978,Comedy,6.19921875
1978,Drama,6.19921875
1978,Horror,6.5
1978,Thriller,6.5
1978,Science Fiction,6.5
1978,Mystery,6.5
1978,Horror,5.6015625
1978,Action,5.3984375
1978,Thriller,5.3984375
1978,War,5.3984375
1978,Fantasy,3.099609375
1978,Science Fiction,3.099609375
1978,Horror,5.69921875
1978,Action,6.3984375
1978,Adventure,6.3984375
1978,Comedy,6.3984375
1978,Romance,6.3984375
1978,Drama,7.19921875
1978,Adventure,6.1015625
1978,Family,6.1015625
1978,Fantasy,6.1015625
1978,Music,6.1015625
1978,Science Fiction,6.1015625
1978,Drama,6.69921875
1978,Horror,6.69921875
1978,Thriller,6.69921875
1978,Comedy,7.0
1978,Family,7.0
1978,Action,6.1015625
1978,Drama,6.1015625
1978,Horror,6.1015625
1978,Thriller,6.1015625
1978,Documentary,4.69921875
1978,Horror,4.69921875
1978,Adventure,6.80078125
1978,Animation,6.80078125
1978,Drama,6.80078125
1978,Comedy,5.30078125
1978,Western,5.30078125
1978,Science Fiction,5.80078125
1978,Adventure,5.80078125
1978,Action,6.69921875
1978,Drama,6.69921875
1978,Horror,6.69921875
1978,Science Fiction,6.69921875
1978,Drama,6.6015625
1978,Crime,6.6015625
1978,Fantasy,6.30078125
1978,Drama,6.30078125
1978,Comedy,6.30078125
1978,Romance,6.30078125
1978,Horror,6.0
1978,Science Fiction,6.0
1978,Thriller,6.0
1978,Drama,5.8984375
1978,Drama,5.6015625
1978,Horror,5.6015625
1978,Science Fiction,5.6015625
1978,Thriller,5.6015625
1978,Drama,4.8984375
1978,Romance,4.8984375
1978,Drama,6.0
1978,Horror,6.0
1978,Mystery,6.0
1978,Thriller,6.0
1978,Horror,6.3984375
1978,Drama,6.3984375
1978,Thriller,6.3984375
1978,Science Fiction,6.3984375
1978,Horror,6.5
1978,Thriller,6.5
1978,Science Fiction,6.5
1978,Horror,5.80078125
1978,Horror,5.69921875
1978,Mystery,5.69921875
1978,TV Movie,5.69921875
1978,Thriller,5.69921875
1978,Comedy,4.30078125
1978,Horror,4.30078125
1978,Science Fiction,4.30078125
1978,Action,7.5
1978,Drama,7.5
1978,Foreign,7.5
1978,Thriller,6.1015625
1978,Adventure,6.1015625
1978,History,6.1015625
1978,Drama,6.1015625
1978,Science Fiction,4.30078125
1978,TV Movie,4.30078125
1978,Comedy,5.6015625
1978,Family,5.6015625
1978,Science Fiction,5.6015625
1978,Drama,5.80078125
1978,Romance,5.80078125
1978,War,5.80078125
1978,Documentary,8.0
1978,Music,8.0
1978,Horror,6.1015625
1978,Thriller,6.1015625
1978,Mystery,6.1015625
1978,Action,6.0
1978,Comedy,6.0
1979,Horror,7.6015625
1979,Action,7.6015625
1979,Thriller,7.6015625
1979,Science Fiction,7.6015625
1979,Drama,7.80078125
1979,War,7.80078125
1979,Adventure,6.5
1979,Action,6.5
1979,Thriller,6.5
1979,Science Fiction,6.5
1979,Science Fiction,6.0
1979,Adventure,6.0
1979,Mystery,6.0
1979,Action,5.69921875
1979,Adventure,5.69921875
1979,Thriller,5.69921875
1979,Science Fiction,5.69921875
1979,Comedy,7.5
1979,Comedy,5.0
1979,Action,7.0
1979,Adventure,7.0
1979,Crime,7.0
1979,Drama,7.0
1979,Thriller,7.0
1979,Drama,6.80078125
1979,Drama,5.30078125
1979,History,5.30078125
1979,Romance,5.30078125
1979,Comedy,7.69921875
1979,Drama,7.69921875
1979,Romance,7.69921875
1979,Horror,6.1015625
1979,Science Fiction,6.1015625
1979,Drama,7.0
1979,Comedy,7.0
1979,History,7.0
1979,Music,7.0
1979,Drama,6.19921875
1979,Horror,6.19921875
1979,Thriller,6.19921875
1979,Crime,7.1015625
1979,Drama,7.1015625
